Fecha,Mes,Anio,Periodo,Nro_Factura,Orden,Cod_OPP,Cod_RM,Cliente,Sector,Cod_Producto,Producto,Categoria,Marca,Vendedor,Equipo,Cantidad,Precio_Unit,Moneda,TC,Venta_USD,Costo_USD,Margen_USD,Pct_Margen,Venta_PEN,Costo_PEN,Cuenta_Venta
31/08/2026,8,2026,2026-08,F 004-00002276,026-0012097,OPP-0000000217,,TP INTERCAMBIADORES S.A.C.,Metalmecánica / Siderurgia,40200015,ENFRIADOR OIL HIDR. BOWMAN FG120 1427-3TC (3P) COBRE,ORIGINAL / BOWMAN / ENFRIADORES,Bowman,Rintusac,VENTAS-COMERCIALIZACION,2.0,1250.0,USD,3.356,2500.0,1282.15,1217.85,0.4871,8390.0,382.05,7012100 Mercaderías - Mercaderías - venta local - Terceros
10/08/2026,8,2026,2026-08,F CF0-00000069,026-0011424,,,STRACON PERÚ S.A.,Mining,40600512,SELLO DESMONT. C / CANAL AGUA-AIRE-ACEITE HEATEX,ORIGINAL / HEATEX / SELLOS DESMONTABLES,Heatex,Arnold Hernández,VENTAS-FABRICACION,-932.0,2.5,USD,3.391,-2330.0,-3822.61,1492.61,-0.6406,-7901.03,-1127.28,7111010 Variacion productos terminados
10/08/2026,8,2026,2026-08,F CF0-00000069,026-0011424,,,STRACON PERÚ S.A.,Mining,40600513,SELLO DESMONT. S / CANAL AGUA-AIRE-ACEITE HEATEX,ORIGINAL / HEATEX / SELLOS DESMONTABLES,Heatex,Arnold Hernández,VENTAS-FABRICACION,-1632.0,2.5,USD,3.391,-4080.0,-6693.66,2613.66,-0.6406,-13835.28,-1973.95,7111010 Variacion productos terminados
15/08/2026,8,2026,2026-08,F CF0-00000070,026-0011692,,,OYOLA ALFARO RONAL RODY,Servicios / Otros,20100151,"TUBO DESMONT. CU 29.25"" ""M"" WATER-AIR",FABRICACION / RINTUSAC / VARIOS,RINTUSAC,Jeancarlos Castillo,VENTAS-FABRICACION,-128.0,24.0,USD,3.368,-3072.0,4859.35,-7931.35,2.5818,-10346.5,1442.8,7111010 Variacion productos terminados
15/08/2026,8,2026,2026-08,F CF0-00000070,026-0011692,,,OYOLA ALFARO RONAL RODY,Servicios / Otros,40600476,SELLO DESMONT. C / CANAL HEATEX 721201B V2,ORIGINAL / HEATEX / VARIOS,Heatex,Jeancarlos Castillo,VENTAS-FABRICACION,-72.0,1.7,USD,3.368,-122.4,193.61,-316.01,2.5818,-412.24,57.49,7111010 Variacion productos terminados
15/08/2026,8,2026,2026-08,F CF0-00000070,026-0011692,,,OYOLA ALFARO RONAL RODY,Servicios / Otros,40600477,SELLO DESMONT. S / CANAL HEATEX 721201T V2,ORIGINAL / HEATEX / VARIOS,Heatex,Jeancarlos Castillo,VENTAS-FABRICACION,-72.0,1.7,USD,3.368,-122.4,193.61,-316.01,2.5818,-412.24,57.49,7111010 Variacion productos terminados
15/08/2026,8,2026,2026-08,F CF0-00000070,026-0011692,,,OYOLA ALFARO RONAL RODY,Servicios / Otros,40600512,SELLO DESMONT. C / CANAL AGUA-AIRE-ACEITE HEATEX,ORIGINAL / HEATEX / SELLOS DESMONTABLES,Heatex,Jeancarlos Castillo,VENTAS-FABRICACION,-56.0,2.2,USD,3.368,-123.2,194.88,-318.08,2.5818,-414.94,57.86,7111010 Variacion productos terminados
15/08/2026,8,2026,2026-08,F CF0-00000070,026-0011692,,,OYOLA ALFARO RONAL RODY,Servicios / Otros,40600513,SELLO DESMONT. S / CANAL AGUA-AIRE-ACEITE HEATEX,ORIGINAL / HEATEX / SELLOS DESMONTABLES,Heatex,Jeancarlos Castillo,VENTAS-FABRICACION,-56.0,2.2,USD,3.368,-123.2,194.88,-318.08,2.5818,-414.94,57.86,7111010 Variacion productos terminados
31/08/2026,8,2026,2026-08,F CF0-00000071,026-0012149,OPP-0000000272,,VPTM IQUITOS S.A.C.,Servicios / Otros,40600599,JUNTA PLACA NBR HT P/ INTERCAMBIADOR S62-IS10,ORIGINAL / HEATEX / JEBE DESMONTABLE,,Jeancarlos Castillo,VENTAS-MANTENIMIENTO,-240.0,23.6,USD,3.356,-5664.0,-11328.0,5664.0,-1.0,-19008.38,-3375.45,7111010 Variacion productos terminados
01/09/2026,9,2026,2026-09,E001-106,026-0012187,OPP-0000000310,,RADIADORES ARNAO INDUSTRIAL S.A.C,Servicios / Otros,,"Anticipo - JEBE DESMONT. CENTRAL TIPO ""M"" MACHO HEATEX N / P 800829 * 14.88""",,,Rintusac,VENTAS-MANTENIMIENTO,-28.0,20.0,USD,0.0,-560.0,-560.0,0.0,-0.0,0.0,0.0,7012100 Mercaderías - Mercaderías - venta local - Terceros
03/09/2026,9,2026,2026-09,E001-1245,026-0012169,OPP-0000000295,,MICHELL Y CIA S.A.,Textil,,Anticipo - RADIADOR DE TUBOS ALETEADOS,,,Manuel Alvarez,VENTAS-MANTENIMIENTO,2.0,4092.0,USD,3.36,8184.0,8184.0,0.0,0.0,27498.24,2435.71,7012100 Mercaderías - Mercaderías - venta local - Terceros
04/09/2026,9,2026,2026-09,E001-1246,026-0012022,OPP-0000000070,,TP INTERCAMBIADORES S.A.C.,Metalmecánica / Siderurgia,,ANTICIPO 50% - INTERCAMBIADOR SOLDADO ACP220EQ-196L-F / 3075201881,,,Rintusac,VENTAS-MANTENIMIENTO,1.0,5065.9661,USD,3.365,5065.97,5065.97,0.0,0.0,17046.99,1505.49,7012100 Mercaderías - Mercaderías - venta local - Terceros
01/09/2026,9,2026,2026-09,F 004-00002277,026-0012187,OPP-0000000310,,RADIADORES ARNAO INDUSTRIAL S.A.C,Servicios / Otros,40600010,"JEBE DESMONT. CENTRAL TIPO ""M"" MACHO HEATEX N / P 800829 * 14.88""",ORIGINAL / HEATEX / JEBE DESMONTABLE,Heatex,Rintusac,VENTAS-COMERCIALIZACION,28.0,20.0,USD,0.0,560.0,180.88,379.12,0.677,0.0,0.0,7111010 Variacion productos terminados
01/09/2026,9,2026,2026-09,F 004-00002278,026-0012149,OPP-0000000272,,VPTM IQUITOS S.A.C.,Servicios / Otros,40600599,JUNTA PLACA NBR HT P/ INTERCAMBIADOR S62-IS10,ORIGINAL / HEATEX / JEBE DESMONTABLE,,Jeancarlos Castillo,VENTAS-MANTENIMIENTO,240.0,23.6,USD,0.0,5664.0,0.0,5664.0,1.0,0.0,0.0,7111010 Variacion productos terminados
02/09/2026,9,2026,2026-09,F 004-00002279,026-0012105,OPP-0000000148,RM-24659,GESTION MINERA INTEGRAL S.A.C.,Construcción / EPC / Contratistas,91000001,SERVICIO MANTENIMIENTO,SERV. CLIENTE / VARIOS LINEA / VARIOS,,Mercedes Quispe,VENTAS-MANTENIMIENTO,1.0,680.0,USD,3.368,680.0,25.64,654.36,0.9623,2290.24,86.35,7032100 Servicio de mantenimiento
02/09/2026,9,2026,2026-09,F 004-00002280,026-0012094,OPP-0000000148,RM-24658,GESTION MINERA INTEGRAL S.A.C.,Construcción / EPC / Contratistas,91000001,SERVICIO MANTENIMIENTO,SERV. CLIENTE / VARIOS LINEA / VARIOS,,Mercedes Quispe,VENTAS-MANTENIMIENTO,1.0,550.0,USD,3.368,550.0,31.13,518.87,0.9434,1852.4,104.84,7032100 Servicio de mantenimiento
02/09/2026,9,2026,2026-09,F 004-00002281,026-0012018,OPP-0000000068,RM-24624,GESTION MINERA INTEGRAL S.A.C.,Construcción / EPC / Contratistas,97000001,SERVICIO DE MANTENIMIENTO Y REPARACION,SERV. CLIENTE / VARIOS LINEA / VARIOS,Otros,Mercedes Quispe,VENTAS-FABRICACION,1.0,10530.0,USD,3.368,8940.0,2577.42,6362.58,0.7117,30109.92,8680.75,7032140 Otros servicios
02/09/2026,9,2026,2026-09,F 004-00002282,026-0012076,OPP-0000000112,RM-24686,NEXA RESOURCES CAJAMARQUILLA S.A.,Mining,91000001,SERVICIO MANTENIMIENTO,SERV. CLIENTE / VARIOS LINEA / VARIOS,,Mercedes Quispe,VENTAS-MANTENIMIENTO,1.0,5650.0,USD,3.368,5650.0,403.97,5246.03,0.9285,19029.2,1360.57,7032100 Servicio de mantenimiento
02/09/2026,9,2026,2026-09,F 004-00002283,026-0012056,OPP-0000000057,,DRILLING CORP S.A.C.,Mining,40200015,ENFRIADOR OIL HIDR. BOWMAN FG120 1427-3TC (3P) COBRE,ORIGINAL / BOWMAN / ENFRIADORES,Bowman,Mercedes Quispe,VENTAS-COMERCIALIZACION,2.0,1232.0,USD,3.368,2464.0,1282.15,1181.85,0.4796,8298.75,380.69,7012100 Mercaderías - Mercaderías - venta local - Terceros
03/09/2026,9,2026,2026-09,F 004-00002284,026-0011675,OPP-0000000322,,MAQPOWER S.A.C.,Metalmecánica / Siderurgia,40600301,ENFRIADOR DE ACEITE HIDRAULICO PARKER (A539011),ORIGINAL / HEATEX / ENFRIADORES,Heatex,Jeancarlos Castillo,VENTAS-COMERCIALIZACION,2.0,410.0,USD,3.36,820.0,270.24,549.76,0.6704,2755.2,80.43,7012100 Mercaderías - Mercaderías - venta local - Terceros
03/09/2026,9,2026,2026-09,F 004-00002285,026-0012161,OPP-0000000288,,OVERPRIME MANUFACTURING S.A.C.,Metalmecánica / Siderurgia,40600443,ENFRIADOR COMPLETO BAP HEATEX HTX-725-2-3 M/AC P/*040903010,ORIGINAL / HEATEX / ENFRIADORES,Heatex,Mercedes Quispe,VENTAS-COMERCIALIZACION,1.0,2250.0,USD,3.36,2250.0,821.02,1428.98,0.6351,7560.0,244.35,7012100 Mercaderías - Mercaderías - venta local - Terceros
03/09/2026,9,2026,2026-09,F 004-00002286,026-0012142,OPP-0000000266,,ROBOCON SERVICIOS S.A.C.,Servicios / Otros,40600592,KIT ENFRIADOR REFR / AIRE / OIL P / NORMET TCD2013 54825770 C/C,ORIGINAL / HEATEX / VARIOS,Heatex,Jeancarlos Castillo,VENTAS-COMERCIALIZACION,4.0,2150.0,USD,3.36,8600.0,4331.59,4268.41,0.4963,28896.0,1289.16,7111010 Variacion productos terminados
04/09/2026,9,2026,2026-09,F 004-00002287,026-0012158,OPP-0000000287,RM-24693,L & G INTERNATIONAL PARTS S.A.C.,Automotriz / Transporte,90000012,SERVICIO DE FABRICACION (copiar),SERV. CLIENTE / PLANTA / VARIOS,Otros,Rintusac,VENTAS-FABRICACION,99.28,6.675,USD,3.365,662.71,155.62,507.09,0.7652,2230.02,523.66,7012100 Mercaderías - Mercaderías - venta local - Terceros
04/09/2026,9,2026,2026-09,F 004-00002288,026-0012199,OPP-0000000321,,JRC INGENIERÍA Y CONSTRUCCIÓN S.A.C.,Construcción / EPC / Contratistas,40200015,ENFRIADOR OIL HIDR. BOWMAN FG120 1427-3TC (3P) COBRE,ORIGINAL / BOWMAN / ENFRIADORES,Bowman,Arnold Hernández,VENTAS-COMERCIALIZACION,1.0,1360.0,USD,3.365,1360.0,640.34,719.66,0.5292,4576.4,190.29,7012100 Mercaderías - Mercaderías - venta local - Terceros
04/09/2026,9,2026,2026-09,F 004-00002288,026-0012199,OPP-0000000321,,JRC INGENIERÍA Y CONSTRUCCIÓN S.A.C.,Construcción / EPC / Contratistas,40200108,ENFRIADOR OIL HIDR. BOWMAN GL140 3928-2 (3P) 90 / 10,ORIGINAL / BOWMAN / ENFRIADORES,Bowman,Arnold Hernández,VENTAS-COMERCIALIZACION,1.0,2363.0,USD,3.365,2363.0,1112.58,1250.42,0.5292,7951.5,330.64,7012100 Mercaderías - Mercaderías - venta local - Terceros
04/09/2026,9,2026,2026-09,F 004-00002289,026-0012145,OPP-0000000269,,JRC INGENIERÍA Y CONSTRUCCIÓN S.A.C.,Construcción / EPC / Contratistas,20100283,INTERCOOLER P/CAT C6.6 365-2908 BAP S/ALEROS,Todas,Otros,Arnold Hernández,VENTAS-COMERCIALIZACION,1.0,1850.0,USD,3.365,1850.0,0.0,1850.0,1.0,6225.25,0.0,7012100 Mercaderías - Mercaderías - venta local - Terceros
04/09/2026,9,2026,2026-09,F 004-00002290,026-0012060,OPP-0000000090,RM-24681,JRC INGENIERÍA Y CONSTRUCCIÓN S.A.C.,Construcción / EPC / Contratistas,40600398,"ENFRIADOR SIST. ACEITE T/ PLACAS CAT R1600H, 10PL (copiar)",ORIGINAL / HEATEX / ENFRIADORES,Heatex,Arnold Hernández,VENTAS-COMERCIALIZACION,1.0,2980.0,USD,3.365,2980.0,538.7,2441.3,0.8192,10027.7,1812.74,7012100 Mercaderías - Mercaderías - venta local - Terceros
05/09/2026,9,2026,2026-09,F 004-00002291,026-0012125,OPP-0000000249,RM-24678,LA LLAVE S.A.,Servicios / Otros,92000001,SERVICIO REPARACION,SERV. CLIENTE / VARIOS LINEA / VARIOS,,Jeancarlos Castillo,VENTAS-MANTENIMIENTO,1.0,1790.0,USD,3.369,1790.0,150.57,1639.43,0.9159,6030.51,507.27,7032110 Servicio de reparación
05/09/2026,9,2026,2026-09,F 004-00002292,026-0012132,OPP-0000000255,RM-24685,ADMINISTRACION DE EMPRESAS S.A.C.,IT/Communication,20100211,RADIADOR DE REFRIGERANTE TD 3F P/ CAT R1600H 522-2621 ,PROD. TERMINADO/ENSAMBLADO,CAT,Arnold Hernández,VENTAS-FABRICACION,1.0,6390.0,USD,3.369,6390.0,1397.69,4992.31,0.7813,21527.91,4708.82,7012100 Mercaderías - Mercaderías - venta local - Terceros
05/09/2026,9,2026,2026-09,F 004-00002293,026-0012183,OPP-0000000306,,HYDROMINING GROUP S.A.C.,Mining,40200015,ENFRIADOR OIL HIDR. BOWMAN FG120 1427-3TC (3P) COBRE,ORIGINAL / BOWMAN / ENFRIADORES,Bowman,Arnold Hernández,VENTAS-COMERCIALIZACION,2.0,1309.0,USD,3.369,2552.55,1205.98,1346.57,0.5275,8599.54,357.96,7012100 Mercaderías - Mercaderías - venta local - Terceros
05/09/2026,9,2026,2026-09,F 004-00002293,026-0012183,OPP-0000000306,,HYDROMINING GROUP S.A.C.,Mining,40600390,ENFRIADOR DE ACEITE HIDR. HTXDC-011P-02-N-BW 24V DC (copiar),ORIGINAL / HEATEX / ENFRIADORES,Heatex,Arnold Hernández,VENTAS-COMERCIALIZACION,1.0,590.0,USD,3.369,590.0,278.75,311.25,0.5275,1987.71,82.74,7012100 Mercaderías - Mercaderías - venta local - Terceros
07/09/2026,9,2026,2026-09,F 004-00002294,026-0012228,OPP-0000000359,,ARNAO SERVICES S.A.C,Metalmecánica / Siderurgia,40600373,MOTOR HTX0367 1.75HP AC IP66 (copiar),ORIGINAL / HEATEX / VARIOS,Heatex,Rintusac,VENTAS-COMERCIALIZACION,125.0,8.0,USD,3.369,1000.0,125.48,874.52,0.8745,3369.0,37.25,7111010 Variacion productos terminados
07/09/2026,9,2026,2026-09,F 004-00002295,026-0012190,OPP-0000000313,RM-24701,L & G INTERNATIONAL PARTS S.A.C.,Automotriz / Transporte,90000012,SERVICIO DE FABRICACION (copiar),SERV. CLIENTE / PLANTA / VARIOS,Otros,Rintusac,VENTAS-COMERCIALIZACION,99.3,6.675,USD,3.369,662.84,135.89,526.95,0.795,2233.11,457.8,7012100 Mercaderías - Mercaderías - venta local - Terceros
08/09/2026,9,2026,2026-09,F 004-00002296,026-0011839,OPP-0000000362,,RESEMIN S.A.,Metalmecánica / Siderurgia,40200015,ENFRIADOR OIL HIDR. BOWMAN FG120 1427-3TC (3P) COBRE,ORIGINAL / BOWMAN / ENFRIADORES,Bowman,Rintusac,VENTAS-FABRICACION,8.0,1070.0,USD,3.372,8560.0,5133.16,3426.84,0.4003,28864.32,1522.29,7012100 Mercaderías - Mercaderías - venta local - Terceros
08/09/2026,9,2026,2026-09,F 004-00002297,026-0012235,OPP-0000000375,,L & M REPUESTOS Y SUMINISTROS S.A.C.,Servicios / Otros,40200071,HAZ TUBULAR BOWMAN FG120 TUBO COBRE BAFLE / AL,ORIGINAL / BOWMAN / HAZ TUBULAR,Bowman,Arnold Hernández,VENTAS-COMERCIALIZACION,2.0,920.0,USD,3.372,1564.0,946.49,617.51,0.3948,5273.81,280.69,7111010 Variacion productos terminados
08/09/2026,9,2026,2026-09,F 004-00002297,026-0012235,OPP-0000000375,,L & M REPUESTOS Y SUMINISTROS S.A.C.,Servicios / Otros,10240115,ORING NITRILO 2-349 ( Ø5.33 * 113.67) FG120,SUMINISTROS / EMPAQUETADURA / ORING Y RETENES,Bowman,Arnold Hernández,VENTAS-COMERCIALIZACION,4.0,10.0,USD,3.372,34.0,20.58,13.42,0.3947,114.65,6.1,7111010 Variacion productos terminados
08/09/2026,9,2026,2026-09,F 004-00002298,026-0012180,OPP-0000000304,,FRESOMAC  S.A.C.,Metalmecánica / Siderurgia,40200015,ENFRIADOR OIL HIDR. BOWMAN FG120 1427-3TC (3P) COBRE,ORIGINAL / BOWMAN / ENFRIADORES,Bowman,Arnold Hernández,VENTAS-COMERCIALIZACION,1.0,1540.0,USD,3.372,1232.0,641.65,590.35,0.4792,4154.3,190.29,7012100 Mercaderías - Mercaderías - venta local - Terceros
09/09/2026,9,2026,2026-09,F 004-00002299,026-0012070,OPP-0000000098,RM-24652,KOMATSU-MITSUI MAQUINARIAS PERU S.A.,Servicios / Otros,92000001,SERVICIO REPARACION,SERV. CLIENTE / VARIOS LINEA / VARIOS,,Jeancarlos Castillo,VENTAS-MANTENIMIENTO,1.0,1840.0,USD,3.36,1840.0,186.5,1653.5,0.8986,6182.4,626.64,7032110 Servicio de reparación
09/09/2026,9,2026,2026-09,F 004-00002300,026-0012215,OPP-0000000340,,GEOTECH DRILLING PRODUCTS S.A.C.,Servicios / Otros,40600301,ENFRIADOR DE ACEITE HIDRAULICO PARKER (A539011),ORIGINAL / HEATEX / ENFRIADORES,Heatex,Mercedes Quispe,VENTAS-COMERCIALIZACION,1.0,460.0,USD,3.36,460.0,251.61,208.39,0.453,1545.6,74.88,7012100 Mercaderías - Mercaderías - venta local - Terceros
09/09/2026,9,2026,2026-09,F 004-00002301,026-0012198,OPP-0000000320,,RESEMIN S.A.,Metalmecánica / Siderurgia,40600390,ENFRIADOR DE ACEITE HIDR. HTXDC-011P-02-N-BW 24V DC (copiar),ORIGINAL / HEATEX / ENFRIADORES,Heatex,Rintusac,VENTAS-COMERCIALIZACION,1.0,450.0,USD,3.36,450.0,202.58,247.42,0.5498,1512.0,60.29,7012100 Mercaderías - Mercaderías - venta local - Terceros
09/09/2026,9,2026,2026-09,F 004-00002302,026-0012234,OPP-0000000374,,RESEMIN S.A.,Metalmecánica / Siderurgia,40600390,ENFRIADOR DE ACEITE HIDR. HTXDC-011P-02-N-BW 24V DC (copiar),ORIGINAL / HEATEX / ENFRIADORES,Heatex,Rintusac,VENTAS-COMERCIALIZACION,1.0,450.0,USD,3.36,450.0,202.52,247.48,0.55,1512.0,60.27,7012100 Mercaderías - Mercaderías - venta local - Terceros
10/09/2026,9,2026,2026-09,F 004-00002303,026-0012205,OPP-0000000329,,ROBOCON SERVICIOS S.A.C.,Servicios / Otros,40600503,ENFRIADOR HIDRAULICO BAP COMPLETO CMS1/O/24V/002 66337005,ORIGINAL / HEATEX / MOTOR,Heatex,Jeancarlos Castillo,VENTAS-COMERCIALIZACION,1.0,980.0,USD,3.362,980.0,340.22,639.78,0.6528,3294.76,101.2,7012100 Mercaderías - Mercaderías - venta local - Terceros
11/09/2026,9,2026,2026-09,F 004-00002304,026-0011993,OPP-0000000028,RM-24614,FAMAX SEAL PERU S.A.C,Servicios / Otros,91000001,SERVICIO MANTENIMIENTO,SERV. CLIENTE / VARIOS LINEA / VARIOS,,Manuel Alvarez,VENTAS-MANTENIMIENTO,1.0,1060.0,USD,3.373,954.0,551.19,402.81,0.4222,3217.84,1859.15,7032100 Servicio de mantenimiento
11/09/2026,9,2026,2026-09,F 004-00002305,026-0012186,OPP-0000000309,,VOLCAN COMPANIA MINERA S.A.A.,Mining,40200108,ENFRIADOR OIL HIDR. BOWMAN GL140 3928-2 (3P) 90 / 10,ORIGINAL / BOWMAN / ENFRIADORES,Bowman,Arnold Hernández,VENTAS-COMERCIALIZACION,1.0,2363.0,USD,3.373,2363.0,1115.82,1247.18,0.5278,7970.4,330.81,7012100 Mercaderías - Mercaderías - venta local - Terceros
11/09/2026,9,2026,2026-09,F 004-00002306,026-0011972,OPP-0000000008,,COMPAÑIA MINERA CHUNGAR S.A.C.,Mining,40600508,ENFRIADOR DE AIRE BAP P/DUMPER EPIROC MT2200 6060007954,ORIGINAL / HEATEX / ENFRIADORES,Heatex,Arnold Hernández,VENTAS-COMERCIALIZACION,1.0,4003.5,USD,3.373,4003.5,45.94,3957.56,0.9885,13503.81,13.62,7012100 Mercaderías - Mercaderías - venta local - Terceros
11/09/2026,9,2026,2026-09,F 004-00002306,026-0011972,OPP-0000000008,,COMPAÑIA MINERA CHUNGAR S.A.C.,Mining,40600507,ENFRIADOR DE ACEITE BAP P/DUMPER EPIROC MT2200 6060007953,ORIGINAL / HEATEX / RADIADORES,Heatex,Arnold Hernández,VENTAS-COMERCIALIZACION,1.0,5720.0,USD,3.373,5720.0,65.63,5654.37,0.9885,19293.56,19.46,7011100 Mercaderías - Mercaderías - venta de exportación - Terceros
12/09/2026,9,2026,2026-09,F 004-00002307,026-0011964,OPP-0000000089,,CATALINA HUANCA SOCIEDAD MINERA S.A.C.,Mining,40600594,ENFRIADOR DE ACEITE PARA COMPRESORA ATLAS COPCO GA280 (NP: 1092116720),ORIGINAL / HEATEX / ENFRIADORES,Heatex,Mercedes Quispe,VENTAS-COMERCIALIZACION,1.0,6370.0,USD,3.371,6370.0,1978.83,4391.17,0.6894,21473.27,587.02,7012100 Mercaderías - Mercaderías - venta local - Terceros
12/09/2026,9,2026,2026-09,F 004-00002308,026-0012213,OPP-0000000337,,TP INTERCAMBIADORES S.A.C.,Metalmecánica / Siderurgia,40100302,INTERCAMBIADOR SOLDADO DOC30-50H-F BPHE / 3287193999,ORIGINAL / ALFA LAVAL / INTERCAMBIADORES,Alfa Laval,Rintusac,VENTAS-COMERCIALIZACION,1.0,1310.0,USD,3.371,1244.5,610.84,633.66,0.5092,4195.21,181.2,7111010 Variacion productos terminados
12/09/2026,9,2026,2026-09,F 004-00002309,026-0012251,OPP-0000000389,,JRC INGENIERÍA Y CONSTRUCCIÓN S.A.C.,Construcción / EPC / Contratistas,40200015,ENFRIADOR OIL HIDR. BOWMAN FG120 1427-3TC (3P) COBRE,ORIGINAL / BOWMAN / ENFRIADORES,Bowman,Arnold Hernández,VENTAS-COMERCIALIZACION,1.0,1360.0,USD,3.371,1360.0,642.22,717.78,0.5278,4584.56,190.51,7012100 Mercaderías - Mercaderías - venta local - Terceros
12/09/2026,9,2026,2026-09,F 004-00002310,026-0012255,OPP-0000000393,RM-24723,JRC INGENIERÍA Y CONSTRUCCIÓN S.A.C.,Construcción / EPC / Contratistas,40600398,"ENFRIADOR SIST. ACEITE T/ PLACAS CAT R1600H, 10PL (copiar)",ORIGINAL / HEATEX / ENFRIADORES,Heatex,Arnold Hernández,VENTAS-COMERCIALIZACION,1.0,2980.0,USD,3.371,2980.0,1001.17,1978.83,0.664,10045.58,3374.96,7012100 Mercaderías - Mercaderías - venta local - Terceros
14/09/2026,9,2026,2026-09,F 004-00002311,026-0012015,OPP-0000000065,,INDUSTRIA ESPECIALIZADA Y REPRESENTACIONES SOCIEDAD ANONIMA CERRADA,Servicios / Otros,40200015,ENFRIADOR OIL HIDR. BOWMAN FG120 1427-3TC (3P) COBRE,ORIGINAL / BOWMAN / ENFRIADORES,Bowman,Jeancarlos Castillo,VENTAS-COMERCIALIZACION,3.0,1240.0,USD,3.371,3720.0,1846.64,1873.36,0.5036,12540.12,547.8,7012100 Mercaderías - Mercaderías - venta local - Terceros
